BGM,REF
200,198
114,115
106,109
89,96
80,74
199,205
142,132
94,92
102,111
89,87
271,291
129,126
124,129
80,56
197,200
79,90
122,117
177,180
127,124
146,149
101,91
141,153
110,108
123,105
150,149
341,414
152,154
98,102
133,132
146,128
172,178
108,105
522,576
218,169
85,65
119,123
217,207
175,191
169,137
81,84
108,107
118,111
144,128
183,171
105,102
116,128
125,123
180,178
133,125
133,138
109,104
162,179
131,140
102,124
114,128
147,131
121,124
130,134
92,98
164,172
155,169
394,452
458,472
131,139
249,227
528,596
94,92
146,137
304,296
118,117
123,138
82,79
229,240
165,166
167,169
118,112
100,100
145,133
191,198
119,112
145,142
171,178
172,177
143,154
180,192
313,302
389,379
250,239
115,119
176,179
105,96
125,140
109,121
91,97
129,137
241,261
96,115
148,148
138,144
122,133
149,135
80,83
149,139
119,124
84,83
88,96
82,83
144,147
88,82
190,192
183,190
86,93
163,164
115,104
117,108
250,286
135,141
264,269
129,128
114,121
140,156
127,122
125,139
74,69
112,114
129,131
119,110
174,157
109,105
388,435
50,54
146,141
99,98
141,147
93,87
513,634
249,230
86,165
118,118
207,223
233,232
154,143
103,108
124,136
202,205
131,130
99,104
109,138
197,182
195,201
107,108
179,184
117,124
149,166
212,213
120,119
143,145
261,236
137,117
58,53
125,123
156,162
103,95
82,87
142,139
208,213
371,404
162,150
74,55
87,75
180,167
104,102
93,112
108,109
120,120
181,190
106,110
177,166
163,159
139,137
289,299
121,127
140,154
154,149
101,103
205,228
216,217
139,139
130,131
111,118
127,127
151,162
101,101
134,148
103,105
103,102
256,255
122,126
165,148
279,254
121,112
150,139
108,93
140,140
202,192
137,143
327,292
119,128
115,107
81,79
117,124
181,179
86,92
126,133
142,137
408,460
90,89
135,109
102,106
116,117
107,120
151,146
132,131
133,123
189,199
253,243
105,109
138,135
134,150
99,92
192,173
92,92
115,113
160,175
130,145
106,102
155,174
153,154
139,145
140,132
97,101
110,113
118,118
119,125
67,68
206,202
135,133
214,222
273,316
115,113
99,90
128,129
121,115
161,178
122,115
161,116
109,106
330,335
147,173
96,96
110,117
123,132
202,189
119,123
137,146
152,155
164,171
94,104
101,95
439,505
133,133
117,115
103,99
101,101
157,165
77,74
215,235
85,84
321,340
117,132
197,198
84,91
116,128
195,193
126,137
112,109
71,64
127,143
106,103
105,108
248,246
156,184
258,262
102,113
152,159
131,131
147,148
323,342
111,117
122,130
147,144
112,124
112,116
132,130
105,100
478,540
210,217
251,250
228,230
103,109
152,158
317,344
135,142
184,186
131,131
137,136
137,151
282,331
92,94
107,105
176,178
112,114
161,150
98,97
129,176
123,117
107,115
133,115
197,198
74,76
187,200
130,136
185,177
123,130
131,134
113,114
106,109
146,147
273,354
253,280
246,226
201,226
114,121
129,142
101,23
119,119
222,209
216,227
201,198
146,138
216,217
168,166
134,140
326,308
169,164
92,95
98,95
146,143
105,119
109,102
165,170
85,87
115,122
61,41
307,308
125,123
134,128
192,202
96,103
178,174
127,127
136,134
95,91
133,136
108,97
133,135
205,211
165,190
119,107
252,248
116,120
148,158
163,168
239,208
176,172
175,182
121,107
115,132
110,117
91,94
94,90
234,240
140,139
175,173
167,172
196,197
105,105
206,198
104,98
177,180
81,87
124,149
109,110
134,128
157,169
84,89
120,125
127,121
155,109
334,361
164,163
76,78
115,117
220,227
263,249
138,121
96,107
120,120
149,162
73,62
133,124
203,229
126,129
139,131
152,158
148,136
146,148
104,106
109,119
258,261
115,115
165,165
222,192
253,273
106,105
174,179
111,103
129,120
121,129
177,191
208,208
52,54
101,116
131,129
130,117
147,138
179,205
191,222
114,94
104,105
58,50
88,89
85,85
102,100
107,112
158,162
49,42
129,130
112,141
100,109
136,133
122,124
189,194
117,129
199,183
99,101
261,290
102,100
173,176
102,100
177,183
102,110
119,112
110,114
118,119
106,105
123,124
161,171
126,136
206,191
181,184
127,117
187,199
203,184
62,62
133,133
138,119
114,110
93,86
118,127
134,134
145,144
117,120
112,109
95,98
257,257
206,213
142,98
99,89
137,138
128,134
110,118
247,236
166,176
93,83
114,109
167,188
117,120
131,129
106,108
170,175
129,145
118,117
118,125
111,112
107,101
157,163
105,103
187,175
446,472
323,315
66,65
132,134
176,175
112,108
116,130
101,100
139,143
116,116
209,218
148,147
146,150
103,105
168,168
77,80
312,340
132,126
101,91
394,420
141,148
128,131
113,109
255,247
112,113
157,169
115,124
119,108
166,198
89,90
86,95
108,105
149,155
134,132
159,175
123,132
88,97
141,136
289,311
104,111
126,128
95,104
123,126
277,296
168,164
72,67
101,95
147,150
119,169
110,146
118,125
253,255
122,122
135,170
136,114
97,109
124,124
179,198
217,208
113,115
127,121
146,168
216,228
135,153
184,194
117,103
139,145
225,224
108,97
140,151
54,90
125,127
114,108
109,108
122,119
123,128
151,148
126,124
169,167
212,188
111,114
134,125
150,135
349,422
100,106
217,233
